seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,barometer_relativeAltitude,barometer_pressure,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x
94.2,-0.633593023,0.168354988,0.364921331,0.057098251,9.659018517,1.694252729,1.23264873,1.018998861,0.707075953,-0.570800483,-0.631237209,0.314749181,0.420830131,-1.537108183,-1.397059679,0.507018745,0.036987305,880.888855,-0.595812857,9.408578873,2.026720762,1.235168576,1.015868187,0.691498935,-0.595812857,9.408578873,2.026720762
94.3,-0.360441148,-3.140292168,-0.752045155,-0.180762619,9.530045509,2.305633307,1.137964725,1.098411202,0.63865912,-0.534626245,-0.637741327,0.320159793,0.452723384,-1.649036288,-1.332722902,0.326855421,1.458618164,880.7597046,-1.16769743,5.979663849,1.256231904,1.140484571,1.095280528,0.623082101,-1.16769743,5.979663849,1.256231904
94.4,,,,,,,,,,,,,,,,,1.651489258,880.7157593,-1.617548108,8.575876236,2.746960402,,,,-1.617548108,8.575876236,2.746960402
94.5,,,,,,,,,,,,,,,,,1.302734375,880.7887573,0.308674127,12.57667542,4.704289436,,,,0.308674127,12.57667542,4.704289436
94.6,2.5726192,5.147946358,-0.291567326,-0.156348109,8.999753952,4.143667221,,,,,,,,,,,0.169189453,880.8746948,2.30189538,11.92582798,4.26879549,,,,2.30189538,11.92582798,4.26879549
94.7,0.508555174,0.670399666,-1.523556948,0.044504832,9.196922302,3.40367794,,,,,,,,,,,-0.451782227,880.9454956,0.576670229,9.884750366,1.797009826,,,,0.576670229,9.884750366,1.797009826
94.8,-0.015212119,-2.483794212,0.952884197,0.387139678,9.564344406,2.377236128,,,,,,,,,,,-0.71862793,880.9699097,0.337387979,7.037291527,3.091526747,,,,0.337387979,7.037291527,3.091526747
94.9,-1.595690608,-2.777653694,1.426044226,1.07435596,9.692392349,1.036180139,,,,,,,,,,,-0.737182617,880.9794312,-0.421136796,7.178467751,2.478964329,,,,-0.421136796,7.178467751,2.478964329
95,-0.919642746,0.354085922,2.12476635,1.423767805,9.694150925,0.408324629,,,,,,,,,,,-1.738525391,881.0792847,0.502492726,9.920642853,2.502892494,,,,0.502492726,9.920642853,2.502892494
95.1,-0.531110883,3.244904518,1.970695615,1.516976833,9.683559418,0.355620772,,,,,,,,,,,-2.837768555,881.2399292,0.981057286,12.8446722,2.354537487,,,,0.981057286,12.8446722,2.354537487
95.2,-0.085021019,1.075183868,-0.539664507,0.913288713,9.738785744,0.637440205,,,,,,,,,,,-2.650146484,881.1771851,0.679561615,10.81555843,1.115055323,,,,0.679561615,10.81555843,1.115055323
95.3,-0.441554487,0.39369297,0.157879472,0.406514615,9.656067848,1.662978053,,,,,,,,,,,0.018554688,880.9828491,-0.291924357,8.896514893,1.232303619,,,,-0.291924357,8.896514893,1.232303619
95.4,-0.471079916,-3.581687927,-1.702386022,-0.086133704,9.398893356,2.797098637,,,,,,,,,,,1.508789063,880.7311401,-0.579063058,5.709274769,1.213161111,,,,-0.579063058,5.709274769,1.213161111
95.5,-0.776905417,-0.319259644,-1.323646307,-0.509332061,8.855650902,4.40841341,,,,,,,,,,,2.058349609,880.6749878,-1.253839016,9.013762474,3.409772158,,,,-1.253839016,9.013762474,3.409772158
95.6,1.025895834,3.822076797,-0.255364895,-0.692181945,8.455402374,4.927843094,,,,,,,,,,,1.646240234,880.7164917,0.315852582,12.71545982,4.670789719,,,,0.315852582,12.71545982,4.670789719
95.7,2.887427092,4.564015388,0.020606518,-0.416500896,8.833742142,4.238149166,,,,,,,,,,,0.692382813,880.8683472,2.627319336,9.934999466,4.14197588,,,,2.627319336,9.934999466,4.14197588
95.8,-0.114276223,-0.177592278,-1.072539091,-0.104418665,9.237910271,3.289452076,,,,,,,,,,,-0.309082031,880.9259644,-0.090927258,9.147761345,2.117648125,,,,-0.090927258,9.147761345,2.117648125
95.9,0.047089756,-2.69599247,1.29097867,0.356076121,9.585567474,2.270550489,,,,,,,,,,,-0.433227539,880.9696655,0.172283232,6.831508636,3.385843992,,,,0.172283232,6.831508636,3.385843992
96,-1.192836285,-1.783398628,1.490758419,1.029049993,9.701449394,0.996656477,,,,,,,,,,,-0.737182617,880.9721069,-0.275174618,7.812565804,2.416750908,,,,-0.275174618,7.812565804,2.416750908
96.1,-0.911573529,0.608651161,1.409423351,1.350150228,9.707241058,0.34200871,,,,,,,,,,,-1.365966797,881.0726929,0.466600418,10.18385315,1.639083505,,,,0.466600418,10.18385315,1.639083505
96.2,1.547550201,4.713382721,1.854273319,1.320376039,9.72701931,0.275952458,,,,,,,,,,,-2.459960938,881.1566772,2.512463808,14.33779335,2.11046958,,,,2.512463808,14.33779335,2.11046958
96.3,-0.086649835,0.243364334,-0.943903923,0.558713198,9.771007538,0.621002913,,,,,,,,,,,-1.899780273,881.1691284,0.46420759,10.16710377,-0.220139682,,,,0.46420759,10.16710377,-0.220139682
96.4,-0.272225231,-1.37928772,0.327228069,0.102638528,9.660722733,1.682343721,,,,,,,,,,,-0.126831055,880.9064331,-0.165104762,6.821937561,1.820937991,,,,-0.165104762,6.821937561,1.820937991
96.5,-1.166293859,-3.216843605,-1.524358511,-0.2545259,9.36214447,2.907891989,,,,,,,,,,,1.897216797,880.7518921,-1.452443361,6.001199245,1.402194023,,,,-1.452443361,6.001199245,1.402194023
96.6,-0.732243419,0.189117432,-0.965394258,-0.683867693,8.774262428,4.536064148,,,,,,,,,,,1.936889648,880.6852417,-1.160519004,9.324830055,3.751945972,,,,-1.160519004,9.324830055,3.751945972
96.7,0.357334673,4.296738625,-0.384094715,-0.681574821,8.42549324,4.959210396,,,,-0.383004129,-0.654629648,0.323054135,0.566042304,-1.703328013,-1.049504042,0.021349847,1.138916016,880.819519,-0.385244459,13.30648708,4.687539577,,,,-0.385244459,13.30648708,4.687539577
96.8,3.715492964,1.560955048,-0.234743595,-0.578678608,8.853122711,4.178244114,,,,-0.423387945,-0.650539279,0.32604152,0.539664924,-1.706596017,-1.126160383,0.076259412,-0.09765625,880.9035034,3.26141715,7.810173035,2.81395936,,,,3.26141715,7.810173035,2.81395936
96.9,-0.376930296,-0.290708542,-1.609764099,-0.102506734,9.217002869,3.347647667,-1.255403519,-1.104367137,-0.832303286,-0.463363349,-0.622666478,0.341324329,0.529214501,-1.60140717,-1.222257137,0.187124118,-0.327636719,880.9415894,-0.483350188,8.817551613,1.634297848,-1.252883673,-1.107497811,-0.847880304,-0.483350188,8.817551613,1.634297848
97,-0.813646317,-2.827933311,1.122263908,0.457178205,9.598114014,2.203489065,-1.403232813,-0.918053389,-0.828638077,-0.533634007,-0.60218972,0.338491112,0.482286751,-1.341524243,-1.341428518,0.571785808,-0.589233398,880.9562378,-0.368494689,6.74536705,3.146561861,-1.400712967,-0.921184063,-0.844215155,-0.368494689,6.74536705,3.146561861
97.1,-1.216535568,-1.244163513,2.037615538,0.990316808,9.711834908,0.932702839,-0.962188363,-0.19295691,-0.35338527,-0.595940828,-0.574227452,0.346079111,0.441980392,-0.75544709,-1.431626678,1.200766921,-0.678955078,881.0006714,-0.246460736,8.353343964,2.861815929,-0.959668577,-0.196087599,-0.368962318,-0.246460736,8.353343964,2.861815929
97.2,-0.703356624,1.127009392,1.215157986,1.249557972,9.718859673,0.39083463,-0.26335907,-0.101938061,-0.284968406,-0.616495788,-0.557073712,0.354083925,0.428535461,-0.303138494,-1.43688941,1.661194682,-1.841674805,881.0905151,0.4953143,10.72463131,1.55054903,-0.260839254,-0.105068743,-0.300545484,0.4953143,10.72463131,1.55054903
97.3,0.863604188,4.486480713,1.748456597,1.259050846,9.730699539,0.423821449,0.088499032,0.252363503,0.614835382,-0.61831826,-0.562888861,0.348823398,0.421789795,-0.323343396,-1.434975266,1.672574878,-2.473144531,881.1681519,1.813759565,14.11526108,2.170290232,0.091018856,0.249232829,0.599258363,1.813759565,14.11526108,2.170290232
97.4,-0.197362185,0.512340546,-0.331947386,0.641293883,9.745306969,0.887765229,1.028619885,1.040379047,0.565355361,-0.57197845,-0.572034538,0.374272108,0.453362525,-0.945215464,-1.458887935,0.943796873,-1.27355957,881.02948,0.485742986,10.26042366,0.713061154,1.031139731,1.037248373,0.549778283,0.485742986,10.26042366,0.713061154
97.5,-0.152309313,-2.520155907,-0.649490118,0.131979525,9.624714851,1.875591397,1.143462539,0.934088588,0.719293296,-0.508981705,-0.586822629,0.385888755,0.497661233,-1.500545382,-1.377871752,0.283902824,0.774291992,880.8930054,-0.131605253,5.797809124,1.014556766,1.145982385,0.930957913,0.703716218,-0.131605253,5.797809124,1.014556766
97.6,-1.370195627,-2.852900028,-2.10103488,-0.227827564,9.285660744,3.145632505,1.625434875,0.267024279,0.391869754,-0.443305641,-0.607151449,0.378131062,0.54024452,-1.643096685,-1.243371844,0.061671302,1.656738281,880.715271,-1.624726534,6.264409542,1.060020447,1.627954602,0.263893574,0.376292706,-1.624726534,6.264409542,1.060020447
97.7,-0.841552973,1.495859146,-0.949522972,-0.650613725,8.763878822,4.517343521,1.06038487,-0.12820524,0.401643604,-0.385444731,-0.642019868,0.347825527,0.560609996,-1.719188929,-1.085360169,-0.015942063,1.646240234,880.7421265,-1.426122308,11.83968639,4.584648132,1.062904716,-0.131335929,0.386066526,-1.426122308,11.83968639,4.584648132
97.8,1.515490413,5.16891861,0.428196907,-0.704333067,8.651025772,4.564434052,-0.350101888,0.216933355,-0.027794348,-0.380066901,-0.644730568,0.346747011,0.565365493,-1.723897696,-1.080427289,-0.036877055,0.660644531,880.8222046,0.856630504,13.74676609,3.952943087,-0.347582072,0.213802665,-0.043371398,0.856630504,13.74676609,3.952943087
97.9,3.784813643,0.80414772,-1.366705298,-0.443905562,9.107732773,3.608675241,-0.89682585,-0.271758467,-0.466395259,-0.437256992,-0.631533563,0.351849794,0.534951806,-1.693192363,-1.190973401,0.063191228,-0.058105469,880.9230347,1.722832322,8.851051331,0.945164919,-0.894306064,-0.274889141,-0.481972307,1.722832322,8.851051331,0.945164919
98,-0.010706738,-0.899248123,0.424473524,-0.11959146,9.415929794,2.737947702,-1.208366871,-1.360319495,-0.760221243,-0.49488619,-0.622069061,0.345148563,0.498989165,-1.614447832,-1.287565708,0.232804343,-0.459716797,880.9420776,-0.10049855,8.551948547,3.055634499,-1.205847025,-1.36345017,-0.775798261,-0.10049855,8.551948547,3.055634499
98.1,-0.533116221,-3.239523888,1.462622762,0.553072274,9.68075943,1.63654995,-1.014722705,-0.162413672,-0.862846494,-0.563184917,-0.598222017,0.337537557,0.450944781,-1.20990479,-1.398081541,0.749796569,-0.573364258,880.9567261,-0.076570325,6.692724705,3.060420275,-1.012202978,-0.165544361,-0.878423572,-0.076570325,6.692724705,3.060420275
98.2,-0.835883141,-1.285963058,2.359848261,1.046588182,9.722410202,0.710161328,-0.718453348,-0.074449144,-0.383928508,-0.606537104,-0.571650863,0.346199572,0.430666775,-0.596183777,-1.439629078,1.379535437,-0.877197266,880.9869995,0.229710966,8.319844246,2.952743053,-0.715933502,-0.077579826,-0.399505556,0.229710966,8.319844246,2.952743053
98.3,-1.017606735,1.841151237,1.612217546,1.349648356,9.705561638,0.392624378,-0.188222706,-0.234495714,-0.236710101,-0.620504916,-0.554992795,0.349844664,0.427136451,-0.280257136,-1.427088976,1.689396262,-1.865356445,881.1349487,0.294317186,11.43769264,2.009970903,-0.18570289,-0.237626404,-0.252287149,0.294317186,11.43769264,2.009970903
98.4,1.501284242,3.750267029,1.216813684,1.214408398,9.735004425,0.495968759,0.265038967,0.925536513,0.718682408,-0.602597535,-0.559081137,0.364213854,0.437781602,-0.387729853,-1.436629891,1.570357919,-2.610473633,881.1727905,2.644068956,13.47159195,1.710868239,0.267558783,0.922405839,0.70310539,2.644068956,13.47159195,1.710868239
98.5,0.025193989,0.103088379,0.371354103,0.608905971,9.708040237,1.246425867,1.135521293,0.380645126,0.489608109,-0.559006214,-0.576979339,0.371330857,0.467501432,-1.116373301,-1.428864479,0.755955458,-1.080688477,881.1005249,0.60777694,9.786644936,2.184647083,1.138041139,0.377514422,0.474031061,0.60777694,9.786644936,2.184647083
98.6,-0.677389741,-2.803494453,-0.753071904,0.225550294,9.569246292,2.132849455,0.984637678,1.254792571,0.588568211,-0.497833669,-0.584026217,0.38394469,0.513479769,-1.465437293,-1.35031116,0.291188031,0.525878906,880.8366089,-0.490528643,5.984449387,0.954736233,0.987157464,1.251661897,0.572991192,-0.490528643,5.984449387,0.954736233
98.7,-1.164112926,-2.083234787,-2.173740864,-6.66E-04,9.246099472,3.268030882,1.448894858,0.29329145,0.410806566,-0.435739875,-0.596446097,0.37984997,0.556863368,-1.571000099,-1.231051564,0.0967011,1.743896484,880.7330933,-1.227517962,7.00139904,1.043270707,1.451414704,0.290160775,0.395229518,-1.227517962,7.00139904,1.043270707
98.8,-0.621379852,1.961544991,-0.925768852,-0.372917622,8.824392319,4.362294674,0.712191999,0.04650208,0.317955106,-0.383010894,-0.622831225,0.362070143,0.576250255,-1.658080101,-1.107551098,-0.010842795,1.664672852,880.7142944,-0.361316234,12.30150127,4.374079704,0.714711785,0.043371398,0.302378058,-0.361316234,12.30150127,4.374079704
98.9,1.63272953,4.975102425,-0.365596771,-0.237979978,8.911374092,4.086705208,-0.644538701,-0.205174208,-0.351552695,-0.398197472,-0.61593169,0.364364833,0.573851168,-1.628963232,-1.140176654,0.019560019,1.014648438,880.8380737,1.32801652,14.02433395,3.622733593,-0.642018855,-0.208304897,-0.367129743,1.32801652,14.02433395,3.622733593
99,3.029242039,1.180429459,-1.16509223,-0.053125445,9.302237511,3.104182005,-0.835739374,-0.283364892,-0.294742256,-0.452783495,-0.603895187,0.370534509,0.540627837,-1.587908864,-1.248669267,0.129455388,-0.295898438,880.9247437,1.421336651,9.647860527,1.727617979,-0.833219588,-0.286495596,-0.310319304,1.421336651,9.647860527,1.727617979
99.1,0.215332836,-1.449036598,1.039953232,0.333965242,9.550652504,2.363526106,-0.939586401,-1.073823929,-0.812755585,-0.509851038,-0.599381566,0.355591208,0.501644909,-1.420203328,-1.326240182,0.429678619,-0.620849609,880.963562,0.433100909,8.090133667,3.060420275,-0.937066555,-1.076954603,-0.828332663,0.433100909,8.090133667,3.060420275
99.2,-1.257444143,-3.589653492,0.720531464,1.017134547,9.667880058,1.291481614,-0.94325155,-0.118431412,-0.81092298,-0.573463678,-0.568567395,0.353371888,0.472227544,-0.903679788,-1.402367592,0.986023605,-0.573364258,880.9545288,-0.315852582,6.15433979,2.081755638,-0.940731764,-0.121562093,-0.826500058,-0.315852582,6.15433979,2.081755638
99.3,-0.6888448,-1.085418701,2.289399385,1.417736769,9.681204796,0.659302771,-0.563293695,-0.305356026,-0.176234484,-0.606649935,-0.549791753,0.354181588,0.451951712,-0.43528977,-1.410676837,1.488775134,-0.501953125,880.9889526,0.720239639,8.456234932,2.900100946,-0.560773849,-0.3084867,-0.191811547,0.720239639,8.456234932,2.900100946
99.4,-0.470564067,3.066917419,1.946959496,1.442980409,9.690922737,0.435039312,-0.169285908,-0.038408123,0.134695679,-0.616104364,-0.547964096,0.35521093,0.439572513,-0.293150634,-1.417015433,1.647326231,-1.786132813,881.0846558,0.966700375,12.64846039,2.368894339,-0.166766092,-0.041538805,0.119118631,0.966700375,12.64846039,2.368894339
99.5,0.521619976,3.15968132,0.743168712,0.983958364,9.753273964,0.550325453,0.237550035,0.990288138,0.774271131,-0.584556282,-0.557559609,0.380958557,0.449654013,-0.484116495,-1.457190156,1.423103213,-2.111083984,881.1867065,1.440479279,12.91406345,1.272981644,0.240069851,0.987157464,0.758694053,1.440479279,12.91406345,1.272981644
99.6,-0.539742887,-0.059051514,0.169391394,0.599367976,9.697423935,1.330837488,1.137353897,1.209588647,0.313679069,-0.536650538,-0.562498927,0.390339196,0.492509335,-1.147635937,-1.421405792,0.641094923,-0.523071289,880.9491577,0.078963146,9.659825325,1.51944232,1.139873624,1.206457973,0.298102021,0.078963146,9.659825325,1.51944232
99.7,-0.817985535,-3.233203411,-1.495960355,0.377785236,9.535598755,2.258318663,1.193553448,1.197982192,0.500603676,-0.469534904,-0.560831308,0.40764755,0.54662478,-1.40504539,-1.335136533,0.242357999,1.181152344,880.8078003,-0.442672193,5.647061348,0.459421933,1.196073294,1.194851518,0.485026628,-0.442672193,5.647061348,0.459421933
99.8,-1.352685213,-1.849684715,-2.380243301,0.154874161,9.149915695,3.524973154,1.506927013,0.015347977,0.353996128,-0.405013323,-0.579516649,0.395302504,0.586396277,-1.526888251,-1.202749372,0.04678778,1.664672852,880.7142944,-1.170090318,7.123433113,1.220339537,1.509446859,0.012217295,0.33841908,-1.170090318,7.123433113,1.220339537
99.9,-0.327725708,3.630523682,-0.214102745,-0.231101304,8.724937439,4.494457245,0.60590148,-0.081779525,0.239764422,-0.364827812,-0.610691488,0.372610748,0.595908821,-1.622435808,-1.093877792,-0.044423759,1.455932617,880.7736206,0.289531529,13.30409431,4.869394302,0.608421326,-0.084910206,0.224187374,0.289531529,13.30409431,4.869394302
100,2.024027824,5.37302494,0.350923538,-0.152596116,8.948612213,4.00867033,-1.073976636,-0.334066689,-0.334448457,-0.389543921,-0.603367984,0.379113853,0.583502591,-1.608844399,-1.149365306,-0.007066284,0.314453125,880.859314,1.978864312,14.39043522,4.237689018,-1.07145679,-0.337197363,-0.350025505,1.978864312,14.39043522,4.237689018
100.1,1.139241695,0.405140877,-2.427237034,-0.047154229,9.359170914,2.928155184,-0.783815861,-0.378659815,-0.108428501,-0.441760302,-0.589661539,0.393240482,0.549948752,-1.587124825,-1.267542243,0.070523068,-0.158447266,880.916687,-0.122033954,9.762716293,0.203389928,-0.781296074,-0.381790489,-0.124005549,-0.122033954,9.762716293,0.203389928
100.2,0.504656971,-0.605593681,2.052432537,0.077192888,9.568324089,2.147464275,-0.997007668,-0.71524632,-0.634383082,-0.503640711,-0.595491052,0.378013283,0.500281692,-1.534866214,-1.349882007,0.262525946,-0.53894043,880.9508667,0.313459754,7.980063438,3.845266104,-0.994487882,-0.718376994,-0.649960101,0.313459754,7.980063438,3.845266104
100.3,,,,,,,,,,,,,,,,,-0.758300781,880.9848022,-0.246460736,7.05164814,2.282752752,,,,-0.246460736,7.05164814,2.282752752
100.4,,,,,,,,,,,,,,,,,-1.442626953,881.0475464,0.358923405,8.918049812,1.572084427,,,,0.358923405,8.918049812,1.572084427
100.5,-0.98801446,4.0476408,1.799721479,,,,,,,,,,,,,,-1.873291016,881.1078491,0.337387979,12.58146191,2.294716835,,,,0.337387979,12.58146191,2.294716835
100.6,0.523669958,1.645277023,0.484064758,0.800782979,9.759449005,0.651706696,,,,,,,,,,,-2.021240234,881.1098022,1.421336651,11.39462185,0.997807026,,,,1.421336651,11.39462185,0.997807026
100.7,-0.592359841,0.04182148,0.035479188,0.395042002,9.728210449,1.173132539,,,,,,,,,,,-0.126831055,880.9728394,-0.088534437,9.781859398,1.689332843,,,,-0.088534437,9.781859398,1.689332843
100.8,-0.242708474,-3.421677113,-0.622062325,-0.023014929,9.61211586,2.141294718,,,,,,,,,,,1.165283203,880.7680054,-0.679561615,6.008377552,1.050449133,,,,-0.679561615,6.008377552,1.050449133
100.9,-1.647958398,-0.733602524,-1.65385592,-0.26032725,9.236161232,3.285718679,,,,,,,,,,,1.640869141,880.7233276,-1.801795483,8.374878883,1.586441398,,,,-1.801795483,8.374878883,1.586441398
101,1.066191673,4.074234009,-0.035229683,-0.520870686,8.97385025,3.928363562,,,,,,,,,,,1.157348633,880.7687378,0.51206404,12.98106289,3.802195072,,,,0.51206404,12.98106289,3.802195072
101.1,3.716496706,4.840304375,-0.373079777,-0.258516729,9.232043266,3.518795252,,,,,,,,,,,0.372558594,880.8942261,3.457628727,11.91147137,2.756531715,,,,3.457628727,11.91147137,2.756531715
101.2,0.553095996,0.325239182,-1.490846753,0.047453497,9.473517418,2.533891678,,,,,,,,,,,-0.652587891,880.9628296,0.600598454,9.767501831,1.045663476,,,,0.600598454,9.767501831,1.045663476
101.3,-0.063663334,-2.792573929,0.983234763,0.425682634,9.647195816,1.709033489,,,,,,,,,,,-0.763549805,880.9799194,0.361316234,6.838686943,2.407179594,,,,0.361316234,6.838686943,2.407179594
101.4,-1.276324511,-2.894071102,1.499954462,1.060186863,9.708770752,0.867641211,,,,,,,,,,,-0.660522461,880.9638062,-0.124426775,6.960721016,2.409572363,,,,-0.124426775,6.960721016,2.409572363
101.5,-0.866010904,0.324036598,2.195198536,1.416226149,9.702122688,0.267644167,,,,,,,,,,,-0.99609375,881.0414429,0.531206608,9.884750366,2.189432621,,,,0.531206608,9.884750366,2.189432621
101.6,1.064497709,4.651510239,1.82055366,1.257023573,9.720967293,0.305113345,,,,,,,,,,,-2.26171875,881.135437,2.311466694,14.29472256,2.215753794,,,,2.311466694,14.29472256,2.215753794
101.7,-0.149326801,0.959629059,-0.493476152,0.617629409,9.761240959,0.680465639,,,,,,,,,,,-1.844238281,881.1644897,0.390030086,10.77248764,0.397208571,,,,0.390030086,10.77248764,0.397208571
101.8,-0.276169658,0.28531456,0.731321692,0.26960519,9.6420784,1.768618226,,,,,,,,,,,-0.258911133,880.9205933,-0.129212424,8.161917686,1.818545222,,,,-0.129212424,8.161917686,1.818545222
101.9,-0.727624595,-4.007451534,-2.270514011,0.113348313,9.443743706,2.899223804,,,,,,,,,,,1.387207031,880.7831421,-0.870987415,4.881358147,0.485742986,,,,-0.870987415,4.881358147,0.485742986
102,-1.278662562,0.075480461,-1.622227907,-0.067120239,8.869195938,4.183686733,,,,,,,,,,,1.646240234,880.7164917,-1.344766378,8.810373306,2.498106956,,,,-1.344766378,8.810373306,2.498106956
102.1,1.255411148,3.592831612,0.136889935,-0.178000718,8.649930954,4.618505955,,,,,,,,,,,1.350219727,880.7758179,1.079162955,12.54556942,5.249852657,,,,1.079162955,12.54556942,5.249852657
102.2,3.805310726,3.598808289,0.504484653,0.214495808,8.928897858,4.245714188,,,,,,,,,,,0.296020508,880.8612671,3.93140769,9.580862045,3.570091486,,,,3.93140769,9.580862045,3.570091486
102.3,-0.302414805,0.258560181,-2.039599419,0.672323406,9.221652985,3.267946005,,,,,,,,,,,-0.472900391,880.9662476,0.461814761,9.360722542,1.292124271,,,,0.461814761,9.360722542,1.292124271
102.4,-1.050372362,-3.452288151,0.779093742,0.935150266,9.522186279,2.150311232,,,,,,,,,,,-0.737182617,880.9718628,-0.119641133,6.032305717,2.871387243,,,,-0.119641133,6.032305717,2.871387243
102.5,-0.848863065,-2.27584362,2.420674562,1.241537094,9.672865868,1.022720098,,,,,,,,,,,-0.737182617,881.0055542,0.658026218,7.475177765,3.433700562,,,,0.658026218,7.475177765,3.433700562
102.6,-0.522548556,1.518055916,1.72215116,1.22302413,9.723939896,0.325938284,,,,,,,,,,,-2.066162109,881.1144409,0.672383189,11.11226845,1.813759565,,,,0.672383189,11.11226845,1.813759565
102.7,0.275589764,3.955407143,1.562398314,1.139931917,9.729495049,0.455948055,,,,-0.534602046,-0.505420744,0.438013971,0.516618073,-0.472708076,-1.452150226,1.183655024,-2.536499023,881.1674194,1.1820544,13.68933868,1.931007862,,,,1.1820544,13.68933868,1.931007862
102.8,-0.20621419,0.674378395,-0.405367911,0.62352097,9.739228249,0.963871717,,,,-0.496944219,-0.513344646,0.451182038,0.53370136,-0.996608436,-1.453466773,0.598393977,-1.265625,881.0287476,0.488135815,10.4279213,1.203589797,,,,0.488135815,10.4279213,1.203589797
102.9,-0.526558578,-0.731722832,-0.546500683,0.316324711,9.581940651,2.063187599,1.095815063,0.968907893,0.413860887,-0.434648007,-0.528002858,0.452862978,0.572022021,-1.418662071,-1.356310487,0.089530036,0.811279297,880.87323,-0.282353073,7.728816986,1.10309124,1.098334908,0.965777218,0.398283839,-0.282353073,7.728816986,1.10309124
103,-0.663329959,-3.524783611,-2.261387825,0.142762929,9.316181183,3.292052269,1.314504623,0.337884575,0.268475056,-0.366042763,-0.538544297,0.450212359,0.609687269,-1.524163723,-1.228246689,-0.094779052,1.495605469,880.732605,-0.679561615,5.623133183,0.95952189,1.317024469,0.334753901,0.252898008,-0.679561615,5.623133183,0.95952189
103.1,-0.59805125,0.726323128,-1.031685591,-0.073851317,8.838010788,4.248894215,0.893618822,0.026343543,0.168904111,-0.324261636,-0.567817628,0.426379651,0.625010312,-1.587537885,-1.122591019,-0.183040157,1.72277832,880.7369995,-0.679561615,9.437292099,3.156133175,0.896138608,0.023212861,0.153327063,-0.679561615,9.437292099,3.156133175
103.2,0.349580586,4.674240112,-0.414760351,0.094016939,8.812630653,4.301056385,-0.467387915,0.092927806,-0.342389703,-0.322780967,-0.562268794,0.422822893,0.631843209,-1.548940778,-1.116655469,-0.153916687,0.729370117,880.8146362,0.806381226,13.41177082,4.369294167,-0.464868098,0.089797124,-0.357966751,0.806381226,13.41177082,4.369294167
103.3,3.0037117,0.69824028,0.604072571,0.394333541,9.246299744,3.43627286,-1.19859302,-0.273591071,-0.446847588,-0.384144843,-0.54987067,0.421351194,0.607439876,-1.449816704,-1.211129546,0.039869562,-0.018432617,880.9257202,3.278167009,7.714460373,3.117847919,-1.196073294,-0.276721746,-0.462424636,3.278167009,7.714460373,3.117847919
103.4,-0.792250514,-1.137311935,-0.640119076,0.921423316,9.420858383,2.562966108,-0.865671754,0.03367392,-0.587957323,-0.429998666,-0.521358609,0.425682604,0.60173142,-1.225670576,-1.289369702,0.268290967,-0.673706055,880.965271,0.129212424,8.226524353,1.978864312,-0.863151908,0.03054324,-0.6035344,0.129212424,8.226524353,1.978864312
103.5,-1.644035935,-3.217548847,0.652508378,1.320284486,9.603860855,1.480907321,-1.30121839,-0.8380301,-0.604450703,-0.488905847,-0.498240471,0.429465532,0.572963238,-0.842676222,-1.367078781,0.712757945,-0.475585938,880.9528198,-0.308674127,6.288337708,2.122433662,-1.298698545,-0.841160774,-0.620027781,-0.308674127,6.288337708,2.122433662
103.6,-0.521432161,-1.184342384,2.908914804,1.715105891,9.635058403,0.628048658,-0.840015411,0.350101888,-0.182953998,-0.537318885,-0.479125679,0.427776247,0.546566069,-0.351021618,-1.383453131,1.262065411,-0.940551758,880.9938354,1.229910851,8.760123253,3.582055569,-0.837495625,0.346971184,-0.198531047,1.229910851,8.760123253,3.582055569
103.7,-0.590021729,0.678650856,0.930884361,1.819139242,9.634942055,0.224878132,0.103770651,-0.072616547,-0.083383046,-0.542544603,-0.457995832,0.443468213,0.546032429,-0.105838232,-1.383018374,1.474026442,-1.759765625,881.1122437,1.00737834,10.17667484,0.803988397,0.106290475,-0.075747229,-0.098960094,1.00737834,10.17667484,0.803988397
103.8,1.171456814,4.614533424,1.316536188,1.312714815,9.704957008,0.510869145,0.435470223,0.956079721,0.979521692,-0.516939878,-0.476336122,0.454063952,0.547451317,-0.371135294,-1.426658392,1.191400051,-2.296142578,881.1390991,2.289931297,14.28754425,1.825723648,0.43799004,0.952949047,0.963944614,2.289931297,14.28754425,1.825723648
103.9,-0.168203294,0.753025055,0.506812572,0.652364969,9.711247444,1.198533058,1.234481335,0.608497679,0.665537179,-0.46420294,-0.495612949,0.471417844,0.563717127,-1.072338104,-1.431195617,0.424139738,-0.488769531,881.0375366,0.576670229,10.4279213,2.112862349,1.237001181,0.605367005,0.649960101,0.576670229,10.4279213,2.112862349
